order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds
562308,129,Jilin,2688,126.51365,43.81727,3765,1,08-30 13:49:00,08-30 13:49:00,126.54484,43.85123,08-30 19:58:00,08-30 19:58:00,126.52832,43.82314,0830
3980443,129,Jilin,2688,126.51241,43.81844,3765,1,07-02 14:48:00,07-02 14:48:00,126.54451,43.8501,07-02 15:55:00,07-02 15:55:00,126.51241,43.8176,0702
892920,129,Jilin,161,126.55053,43.84581,4077,1,06-12 10:26:00,06-12 10:26:00,126.54445,43.85015,06-12 13:04:00,06-12 13:04:00,126.55051,43.84591,0612
441271,129,Jilin,161,126.54406,43.84702,4077,1,06-17 18:46:00,06-17 18:46:00,126.54446,43.8502,06-17 20:02:00,06-17 20:02:00,126.54779,43.85023,0617
87963,129,Jilin,161,126.5459,43.84593,4077,1,06-12 10:27:00,06-12 10:27:00,126.54443,43.85014,06-12 13:51:00,06-12 13:51:00,126.54478,43.84685,0612
993271,129,Jilin,638,126.54958,43.84671,4077,1,07-19 09:06:00,07-19 09:06:00,126.54443,43.85022,07-19 19:04:00,07-19 19:04:00,126.59176,43.77712,0719
1078213,129,Jilin,638,126.5487,43.84602,4077,1,07-28 08:47:00,07-28 08:47:00,126.54447,43.85039,07-28 13:54:00,07-28 13:54:00,126.54713,43.84679,0728
1503820,129,Jilin,638,126.54746,43.84582,4077,1,07-08 08:53:00,07-08 08:53:00,126.54438,43.8501,07-08 11:57:00,07-08 11:57:00,126.54552,43.84558,0708
785351,129,Jilin,638,126.54453,43.84611,4077,1,07-21 08:39:00,07-21 08:39:00,126.54442,43.85038,07-21 14:11:00,07-21 14:11:00,126.54797,43.84291,0721
2570255,129,Jilin,638,126.54886,43.84648,4077,1,07-08 08:53:00,07-08 08:53:00,126.54421,43.85004,07-08 12:02:00,07-08 12:02:00,126.54883,43.84657,0708
3476842,129,Jilin,638,126.54989,43.84729,4077,1,07-27 16:33:00,07-27 16:33:00,126.54452,43.85021,07-27 17:45:00,07-27 17:45:00,126.55019,43.84745,0727
2130981,129,Jilin,638,126.54819,43.84656,4077,1,07-28 08:47:00,07-28 08:47:00,126.54449,43.85022,07-28 14:10:00,07-28 14:10:00,126.54889,43.84664,0728
84905,129,Jilin,638,126.55003,43.84544,4077,1,06-29 14:51:00,06-29 14:51:00,126.54444,43.85029,06-29 18:30:00,06-29 18:30:00,126.55059,43.84558,0629
4303073,129,Jilin,638,126.54993,43.84609,4077,1,07-28 13:43:00,07-28 13:43:00,126.54968,43.84383,07-28 14:16:00,07-28 14:16:00,126.54894,43.84658,0728
1137632,129,Jilin,638,126.54581,43.84591,4077,1,07-29 09:33:00,07-29 09:33:00,126.54442,43.85026,07-29 15:00:00,07-29 15:00:00,126.54465,43.84644,0729
2013007,129,Jilin,638,126.5485,43.84599,4077,1,07-26 14:46:00,07-26 14:46:00,126.5445,43.85025,07-26 16:27:00,07-26 16:27:00,126.54875,43.84573,0726
1218860,129,Jilin,638,126.55011,43.84542,4077,1,07-24 08:29:00,07-24 08:29:00,126.5445,43.85022,07-24 11:29:00,07-24 11:29:00,126.54994,43.84534,0724
240072,129,Jilin,638,126.54821,43.8455,4077,1,07-21 08:39:00,07-21 08:39:00,126.54441,43.85038,07-21 14:18:00,07-21 14:18:00,126.54601,43.84404,0721
1079916,129,Jilin,638,126.54659,43.84586,4077,1,07-07 09:36:00,07-07 09:36:00,126.54455,43.85039,07-07 12:28:00,07-07 12:28:00,126.55051,43.84523,0707
3047774,129,Jilin,638,126.54598,43.84599,4077,1,07-16 09:16:00,07-16 09:16:00,126.54447,43.85014,07-16 13:31:00,07-16 13:31:00,126.54484,43.84614,0716
3000289,129,Jilin,638,126.54435,43.84691,4077,1,07-22 09:04:00,07-22 09:04:00,126.5442,43.85019,07-22 12:29:00,07-22 12:29:00,126.54451,43.84681,0722
3214308,129,Jilin,638,126.54816,43.84666,4077,1,07-18 08:59:00,07-18 08:59:00,126.54419,43.85007,07-18 16:29:00,07-18 16:29:00,126.54654,43.84366,0718
3465176,129,Jilin,638,126.54884,43.84655,4077,1,07-29 09:33:00,07-29 09:33:00,126.54457,43.8503,07-29 15:08:00,07-29 15:08:00,126.54902,43.84667,0729
2582173,129,Jilin,638,126.54876,43.84688,4077,1,07-07 09:36:00,07-07 09:36:00,126.5445,43.85036,07-07 12:44:00,07-07 12:44:00,126.54894,43.84708,0707
2339015,129,Jilin,638,126.54466,43.84605,4077,1,06-30 15:45:00,06-30 15:45:00,126.54188,43.84523,06-30 16:13:00,06-30 16:13:00,126.54405,43.84492,0630
1583263,129,Jilin,638,126.54496,43.84589,4077,1,07-17 09:46:00,07-17 09:46:00,126.5443,43.85007,07-17 14:17:00,07-17 14:17:00,126.55017,43.8454,0717
3330088,129,Jilin,638,126.54874,43.84593,4077,1,07-20 08:50:00,07-20 08:50:00,126.54445,43.85011,07-20 12:49:00,07-20 12:49:00,126.54691,43.84683,0720
1236587,129,Jilin,638,126.5499,43.84605,4077,1,07-27 16:33:00,07-27 16:33:00,126.54457,43.85021,07-27 17:54:00,07-27 17:54:00,126.54991,43.84603,0727
591038,129,Jilin,638,126.54981,43.84724,4077,1,07-15 08:39:00,07-15 08:39:00,126.54446,43.85022,07-15 14:02:00,07-15 14:02:00,126.54835,43.84729,0715
2626745,129,Jilin,638,126.54448,43.847,4077,1,07-23 08:45:00,07-23 08:45:00,126.54442,43.85007,07-23 13:25:00,07-23 13:25:00,126.54522,43.84649,0723
66827,129,Jilin,638,126.54824,43.84517,4077,1,08-01 09:15:00,08-01 09:15:00,126.54452,43.85023,08-01 12:00:00,08-01 12:00:00,126.54912,43.8416,0801
1035876,129,Jilin,638,126.54951,43.84537,4077,1,07-19 09:06:00,07-19 09:06:00,126.54448,43.85015,07-19 14:28:00,07-19 14:28:00,126.54896,43.84536,0719
3013203,129,Jilin,638,126.54859,43.84733,4077,1,07-24 08:29:00,07-24 08:29:00,126.54441,43.85016,07-24 11:34:00,07-24 11:34:00,126.54787,43.84737,0724
3108123,129,Jilin,638,126.54803,43.84652,4077,1,07-29 09:33:00,07-29 09:33:00,126.54443,43.85027,07-29 16:01:00,07-29 16:01:00,126.54873,43.84519,0729
1405953,129,Jilin,638,126.54878,43.84787,4077,1,07-16 09:16:00,07-16 09:16:00,126.54457,43.85029,07-16 13:37:00,07-16 13:37:00,126.55032,43.84676,0716
2076393,129,Jilin,638,126.54416,43.8465,4077,1,07-18 08:59:00,07-18 08:59:00,126.5442,43.85008,07-18 16:41:00,07-18 16:41:00,126.54594,43.84662,0718
191277,129,Jilin,638,126.54826,43.8458,4077,1,07-23 08:44:00,07-23 08:44:00,126.54452,43.85011,07-23 13:06:00,07-23 13:06:00,126.54958,43.84593,0723
2141321,129,Jilin,638,126.54949,43.84681,4077,1,06-29 14:52:00,06-29 14:52:00,126.54444,43.85025,06-29 18:38:00,06-29 18:38:00,126.55055,43.84561,0629
3999,129,Jilin,638,126.5449,43.84581,4077,1,07-23 08:45:00,07-23 08:45:00,126.54457,43.85011,07-23 13:16:00,07-23 13:16:00,126.54507,43.84601,0723
1985161,129,Jilin,638,126.54461,43.84599,4077,1,07-26 14:46:00,07-26 14:46:00,126.54447,43.85026,07-26 15:20:00,07-26 15:20:00,126.54376,43.84699,0726
1106660,129,Jilin,638,126.54818,43.84529,4077,1,07-17 09:46:00,07-17 09:46:00,126.54427,43.85013,07-17 14:05:00,07-17 14:05:00,126.54608,43.8449,0717
465188,129,Jilin,638,126.5504,43.84715,4077,1,07-28 08:47:00,07-28 08:47:00,126.54445,43.85038,07-28 14:01:00,07-28 14:01:00,126.55038,43.84739,0728
1986431,129,Jilin,1520,126.54953,43.84538,4077,1,09-13 08:57:00,09-13 08:57:00,126.54459,43.85038,09-13 13:09:00,09-13 13:09:00,126.54779,43.84434,0913
836055,129,Jilin,1520,126.55048,43.84725,4077,1,09-16 09:08:00,09-16 09:08:00,126.5444,43.85033,09-16 12:09:00,09-16 12:09:00,126.55061,43.84737,0916
4381369,129,Jilin,1520,126.54583,43.84636,4077,1,10-02 08:53:00,10-02 08:53:00,126.54457,43.85014,10-02 12:32:00,10-02 12:32:00,126.55005,43.84542,1002
4034086,129,Jilin,1520,126.5481,43.84658,4077,1,09-21 07:51:00,09-21 07:51:00,126.54457,43.85038,09-21 11:50:00,09-21 11:50:00,126.55073,43.84455,0921
2022883,129,Jilin,1520,126.54485,43.84587,4077,1,09-25 08:48:00,09-25 08:48:00,126.54456,43.85028,09-25 12:39:00,09-25 12:39:00,126.54497,43.84618,0925
1453200,129,Jilin,1520,126.54825,43.84515,4077,1,09-16 09:10:00,09-16 09:10:00,126.54456,43.85028,09-16 12:14:00,09-16 12:14:00,126.54839,43.84499,0916
487009,129,Jilin,1520,126.5474,43.84611,4077,1,10-03 08:23:00,10-03 08:23:00,126.54448,43.85024,10-03 12:50:00,10-03 12:50:00,126.54753,43.84557,1003
1089170,129,Jilin,1520,126.5481,43.84667,4077,1,09-27 09:04:00,09-27 09:04:00,126.54451,43.85037,09-27 13:05:00,09-27 13:05:00,126.5489,43.84515,0927
1221898,129,Jilin,1520,126.54494,43.8459,4077,1,09-03 07:35:00,09-03 07:35:00,126.54445,43.85024,09-03 14:57:00,09-03 14:57:00,126.54863,43.84668,0903
3636690,129,Jilin,1520,126.54886,43.84606,4077,1,09-29 08:28:00,09-29 08:28:00,126.54445,43.85019,09-29 11:38:00,09-29 11:38:00,126.55072,43.84613,0929
3286007,129,Jilin,1520,126.54596,43.84604,4077,1,09-28 09:25:00,09-28 09:25:00,126.54455,43.85025,09-28 13:52:00,09-28 13:52:00,126.54677,43.84642,0928
658818,129,Jilin,1520,126.5482,43.84526,4077,1,09-10 08:39:00,09-10 08:39:00,126.54451,43.85038,09-10 12:34:00,09-10 12:34:00,126.55036,43.84516,0910
1045149,129,Jilin,1520,126.54861,43.84597,4077,1,09-11 08:40:00,09-11 08:40:00,126.54448,43.85032,09-11 14:31:00,09-11 14:31:00,126.54758,43.84668,0911
2355903,129,Jilin,1520,126.55026,43.84568,4077,1,10-03 08:22:00,10-03 08:22:00,126.54458,43.85039,10-03 12:36:00,10-03 12:36:00,126.55164,43.84617,1003
1711120,129,Jilin,1520,126.54618,43.84676,4077,1,10-05 08:24:00,10-05 08:24:00,126.54452,43.85022,10-05 12:53:00,10-05 12:53:00,126.54902,43.84651,1005
1417020,129,Jilin,1520,126.54596,43.84598,4077,1,10-14 08:51:00,10-14 08:51:00,126.54453,43.85035,10-14 12:48:00,10-14 12:48:00,126.54885,43.84705,1014
4272573,129,Jilin,1520,126.54824,43.8452,4077,1,10-08 08:45:00,10-08 08:45:00,126.54452,43.8503,10-08 12:32:00,10-08 12:32:00,126.54924,43.84516,1008
279060,129,Jilin,1520,126.55081,43.84696,4077,1,09-22 08:56:00,09-22 08:56:00,126.54444,43.85023,09-22 12:47:00,09-22 12:47:00,126.54865,43.84642,0922
3409098,129,Jilin,1520,126.55009,43.84729,4077,1,09-18 09:05:00,09-18 09:05:00,126.54453,43.85023,09-18 13:07:00,09-18 13:07:00,126.54981,43.84739,0918
3083446,129,Jilin,1520,126.54858,43.84732,4077,1,09-13 09:02:00,09-13 09:02:00,126.54442,43.85025,09-13 13:29:00,09-13 13:29:00,126.5485,43.84786,0913
1945185,129,Jilin,1520,126.54581,43.84643,4077,1,10-14 08:52:00,10-14 08:52:00,126.54447,43.85039,10-14 12:57:00,10-14 12:57:00,126.54447,43.84679,1014
2489144,129,Jilin,1520,126.54885,43.84652,4077,1,09-07 07:09:00,09-07 07:09:00,126.54446,43.85028,09-07 11:34:00,09-07 11:34:00,126.54916,43.84642,0907
539084,129,Jilin,1520,126.54586,43.84641,4077,1,09-24 08:20:00,09-24 08:20:00,126.54458,43.85029,09-24 13:35:00,09-24 13:35:00,126.54738,43.84755,0924
4011596,129,Jilin,1520,126.54826,43.84523,4077,1,10-05 08:25:00,10-05 08:25:00,126.54443,43.85034,10-05 12:46:00,10-05 12:46:00,126.54832,43.84517,1005
1228767,129,Jilin,1520,126.55081,43.84591,4077,1,09-13 08:55:00,09-13 08:55:00,126.54453,43.85025,09-13 13:04:00,09-13 13:04:00,126.55096,43.84601,0913
3404116,129,Jilin,1520,126.54802,43.8465,4077,1,09-25 08:44:00,09-25 08:44:00,126.54444,43.85033,09-25 12:32:00,09-25 12:32:00,126.54892,43.84659,0925
4460307,129,Jilin,1520,126.54859,43.84735,4077,1,09-01 07:43:00,09-01 07:43:00,126.54447,43.85025,09-01 12:20:00,09-01 12:20:00,126.5478,43.84739,0901
1431134,129,Jilin,1520,126.54985,43.84596,4077,1,09-08 07:36:00,09-08 07:36:00,126.54443,43.85043,09-08 11:42:00,09-08 11:42:00,126.55105,43.84839,0908
1003019,129,Jilin,1520,126.54597,43.84592,4077,1,09-09 09:07:00,09-09 09:07:00,126.54447,43.85033,09-09 14:16:00,09-09 14:16:00,126.54447,43.8468,0909
993141,129,Jilin,1520,126.55035,43.84727,4077,1,10-12 10:10:00,10-12 10:10:00,126.5445,43.85036,10-12 11:12:00,10-12 11:12:00,126.55039,43.84733,1012
2033334,129,Jilin,1520,126.54487,43.84592,4077,1,10-16 08:43:00,10-16 08:43:00,126.54443,43.85021,10-16 13:07:00,10-16 13:07:00,126.54486,43.84609,1016
2103328,129,Jilin,1520,126.5489,43.84646,4077,1,09-21 08:00:00,09-21 08:00:00,126.54451,43.85018,09-21 11:59:00,09-21 11:59:00,126.54905,43.84656,0921
1518945,129,Jilin,1520,126.54915,43.84661,4077,1,10-01 07:55:00,10-01 07:55:00,126.54458,43.85039,10-01 11:51:00,10-01 11:51:00,126.55151,43.84619,1001
3930037,129,Jilin,1520,126.54993,43.84727,4077,1,09-14 08:41:00,09-14 08:41:00,126.54459,43.85035,09-14 12:41:00,09-14 12:41:00,126.54859,43.84583,0914
2302907,129,Jilin,1520,126.54818,43.84661,4077,1,09-03 11:40:00,09-03 11:40:00,126.54436,43.85022,09-03 14:49:00,09-03 14:49:00,126.55005,43.84543,0903
2243000,129,Jilin,1520,126.54781,43.84628,4077,1,09-22 08:56:00,09-22 08:56:00,126.54451,43.85026,09-22 12:37:00,09-22 12:37:00,126.55074,43.84802,0922
2028747,129,Jilin,1520,126.54504,43.84586,4077,1,09-14 08:40:00,09-14 08:40:00,126.54454,43.85025,09-14 12:47:00,09-14 12:47:00,126.54486,43.84562,0914
3137459,129,Jilin,1520,126.54831,43.84572,4077,1,09-28 09:18:00,09-28 09:18:00,126.54453,43.85032,09-28 13:42:00,09-28 13:42:00,126.54902,43.84524,0928
3894133,129,Jilin,1520,126.54918,43.8484,4077,1,09-26 08:38:00,09-26 08:38:00,126.54443,43.85021,09-26 12:36:00,09-26 12:36:00,126.54683,43.84561,0926
3101793,129,Jilin,1520,126.54902,43.84791,4077,1,09-10 08:29:00,09-10 08:29:00,126.54453,43.85036,09-10 12:29:00,09-10 12:29:00,126.55067,43.84685,0910
4250842,129,Jilin,1520,126.55013,43.84535,4077,1,09-03 07:29:00,09-03 07:29:00,126.54445,43.85026,09-03 14:43:00,09-03 14:43:00,126.55127,43.8456,0903
3254853,129,Jilin,1520,126.5485,43.84743,4077,1,10-01 07:56:00,10-01 07:56:00,126.54449,43.85033,10-01 12:10:00,10-01 12:10:00,126.54784,43.84739,1001
271804,129,Jilin,1520,126.54998,43.84734,4077,1,09-24 08:10:00,09-24 08:10:00,126.54444,43.85031,09-24 13:28:00,09-24 13:28:00,126.55051,43.8473,0924
4350161,129,Jilin,1520,126.54596,43.84635,4077,1,09-28 09:17:00,09-28 09:17:00,126.54457,43.85024,09-28 13:57:00,09-28 13:57:00,126.54457,43.84673,0928
1257555,129,Jilin,1520,126.54582,43.8464,4077,1,09-05 07:48:00,09-05 07:48:00,126.54455,43.85014,09-05 12:34:00,09-05 12:34:00,126.54443,43.84677,0905
3530825,129,Jilin,1520,126.54862,43.84609,4077,1,10-06 08:30:00,10-06 08:30:00,126.54454,43.85036,10-06 12:53:00,10-06 12:53:00,126.54765,43.84718,1006
1110429,129,Jilin,1520,126.54756,43.84784,4077,1,09-09 08:57:00,09-09 08:57:00,126.54459,43.8503,09-09 14:11:00,09-09 14:11:00,126.54789,43.84803,0909
2757445,129,Jilin,1520,126.55031,43.84539,4077,1,10-17 08:40:00,10-17 08:40:00,126.54443,43.85022,10-17 13:41:00,10-17 13:41:00,126.54821,43.84514,1017
3354811,129,Jilin,1520,126.54605,43.84609,4077,1,09-10 08:35:00,09-10 08:35:00,126.54444,43.85021,09-10 12:41:00,09-10 12:41:00,126.54897,43.84669,0910
2705128,129,Jilin,1520,126.54806,43.84683,4077,1,09-27 09:02:00,09-27 09:02:00,126.54446,43.85031,09-27 13:13:00,09-27 13:13:00,126.54864,43.8466,0927
3387236,129,Jilin,1520,126.54931,43.84723,4077,1,10-04 08:28:00,10-04 08:28:00,126.5445,43.85039,10-04 12:14:00,10-04 12:14:00,126.54914,43.84722,1004
997910,129,Jilin,1520,126.55015,43.84882,4077,1,10-04 08:30:00,10-04 08:30:00,126.54455,43.85011,10-04 09:56:00,10-04 09:56:00,126.54927,43.84975,1004
2078453,129,Jilin,1520,126.5459,43.84599,4077,1,09-02 11:23:00,09-02 11:23:00,126.54445,43.85034,09-02 14:40:00,09-02 14:40:00,126.54454,43.84656,0902
3304285,129,Jilin,1520,126.54857,43.84732,4077,1,09-04 09:34:00,09-04 09:34:00,126.54459,43.8503,09-04 13:53:00,09-04 13:53:00,126.54768,43.84745,0904
2618546,129,Jilin,1520,126.54582,43.84635,4077,1,09-13 08:59:00,09-13 08:59:00,126.5445,43.85021,09-13 13:36:00,09-13 13:36:00,126.54703,43.84748,0913
3838987,129,Jilin,1520,126.54583,43.84643,4077,1,09-01 07:32:00,09-01 07:32:00,126.54453,43.85015,09-01 12:26:00,09-01 12:26:00,126.54449,43.84661,0901
1115635,129,Jilin,1520,126.54811,43.84666,4077,1,09-02 07:36:00,09-02 07:36:00,126.5445,43.85028,09-02 14:30:00,09-02 14:30:00,126.54894,43.84667,0902
2160145,129,Jilin,1520,126.54605,43.84539,4077,1,10-13 08:50:00,10-13 08:50:00,126.54459,43.85028,10-13 12:45:00,10-13 12:45:00,126.54824,43.84506,1013
815067,129,Jilin,1520,126.5441,43.8471,4077,1,09-11 08:42:00,09-11 08:42:00,126.54454,43.85039,09-11 09:53:00,09-11 09:53:00,126.54761,43.85076,0911
1010648,129,Jilin,1520,126.54819,43.84518,4077,1,09-19 08:32:00,09-19 08:32:00,126.54457,43.85025,09-19 11:51:00,09-19 11:51:00,126.54557,43.84481,0919
2790982,129,Jilin,1520,126.5497,43.84644,4077,1,09-26 08:38:00,09-26 08:38:00,126.54454,43.85022,09-26 12:28:00,09-26 12:28:00,126.54844,43.84836,0926
3007938,129,Jilin,2302,126.54811,43.84669,4077,1,07-11 09:01:00,07-11 09:01:00,126.54446,43.85038,07-11 12:25:00,07-11 12:25:00,126.55012,43.84447,0711
3761722,129,Jilin,2302,126.54981,43.84726,4077,1,07-12 08:15:00,07-12 08:15:00,126.54454,43.85021,07-12 10:53:00,07-12 10:53:00,126.5497,43.8478,0712
2936273,129,Jilin,2665,126.54937,43.84545,4077,1,08-10 13:27:00,08-10 13:27:00,126.54458,43.85022,08-10 16:33:00,08-10 16:33:00,126.54943,43.84566,0810
170923,129,Jilin,2665,126.54846,43.8474,4077,1,08-08 08:39:00,08-08 08:39:00,126.54446,43.85037,08-08 13:20:00,08-08 13:20:00,126.54801,43.8475,0808
399755,129,Jilin,2665,126.54809,43.84654,4077,1,08-08 08:39:00,08-08 08:39:00,126.54449,43.85029,08-08 13:37:00,08-08 13:37:00,126.54903,43.84527,0808
3588242,129,Jilin,2665,126.54869,43.84601,4077,1,08-13 09:00:00,08-13 09:00:00,126.54449,43.85026,08-13 14:10:00,08-13 14:10:00,126.54906,43.84653,0813
1013550,129,Jilin,2665,126.54857,43.84732,4077,1,08-30 07:26:00,08-30 07:26:00,126.54429,43.85028,08-30 11:48:00,08-30 11:48:00,126.54785,43.8477,0830
1363652,129,Jilin,2665,126.55008,43.84733,4077,1,08-20 08:49:00,08-20 08:49:00,126.54445,43.85022,08-20 12:19:00,08-20 12:19:00,126.54988,43.84742,0820
1268919,129,Jilin,2665,126.54918,43.84618,4077,1,08-03 08:43:00,08-03 08:43:00,126.54457,43.85024,08-03 12:13:00,08-03 12:13:00,126.54922,43.84626,0803
1580766,129,Jilin,2665,126.54971,43.84641,4077,1,08-28 07:36:00,08-28 07:36:00,126.54421,43.85023,08-28 12:18:00,08-28 12:18:00,126.54952,43.84654,0828
957310,129,Jilin,2665,126.54883,43.84595,4077,1,08-27 07:48:00,08-27 07:48:00,126.54427,43.85036,08-27 14:00:00,08-27 14:00:00,126.54902,43.84614,0827
3323078,129,Jilin,2665,126.54847,43.84743,4077,1,08-09 09:20:00,08-09 09:20:00,126.54455,43.85037,08-09 14:08:00,08-09 14:08:00,126.54937,43.84616,0809
2004586,129,Jilin,2665,126.54826,43.8452,4077,1,08-13 09:00:00,08-13 09:00:00,126.54454,43.85026,08-13 13:54:00,08-13 13:54:00,126.54917,43.8459,0813
4095994,129,Jilin,2665,126.55081,43.84873,4077,1,08-30 07:24:00,08-30 07:24:00,126.54422,43.85023,08-30 09:11:00,08-30 09:11:00,126.55085,43.84891,0830
1233573,129,Jilin,2665,126.54916,43.84845,4077,1,08-23 09:03:00,08-23 09:03:00,126.54456,43.85031,08-23 13:34:00,08-23 13:34:00,126.54845,43.84831,0823
549869,129,Jilin,2665,126.5481,43.84664,4077,1,08-13 08:59:00,08-13 08:59:00,126.54459,43.85028,08-13 13:48:00,08-13 13:48:00,126.55099,43.84462,0813
179675,129,Jilin,2665,126.54608,43.84524,4077,1,08-14 09:20:00,08-14 09:20:00,126.54452,43.85036,08-14 13:53:00,08-14 13:53:00,126.54554,43.84567,0814
4324520,129,Jilin,2665,126.54461,43.84592,4077,1,08-23 09:12:00,08-23 09:12:00,126.54458,43.85036,08-23 09:48:00,08-23 09:48:00,126.54417,43.84726,0823
1078573,129,Jilin,2665,126.54576,43.84486,4077,1,08-19 08:46:00,08-19 08:46:00,126.54454,43.85038,08-19 13:33:00,08-19 13:33:00,126.54537,43.84512,0819
3403712,129,Jilin,2665,126.55013,43.84818,4077,1,08-22 09:16:00,08-22 09:16:00,126.54449,43.85035,08-22 14:28:00,08-22 14:28:00,126.54993,43.84826,0822
1524775,129,Jilin,2665,126.54812,43.84527,4077,1,08-06 08:51:00,08-06 08:51:00,126.5445,43.85024,08-06 13:13:00,08-06 13:13:00,126.54826,43.84505,0806
4056089,129,Jilin,2665,126.55004,43.84534,4077,1,08-22 09:12:00,08-22 09:12:00,126.5445,43.8504,08-22 14:22:00,08-22 14:22:00,126.55016,43.84555,0822
1565806,129,Jilin,2665,126.54419,43.8471,4077,1,08-21 08:38:00,08-21 08:38:00,126.54445,43.85032,08-21 09:56:00,08-21 09:56:00,126.5485,43.85055,0821
3914584,129,Jilin,2665,126.54827,43.84523,4077,1,08-15 08:36:00,08-15 08:36:00,126.54443,43.85039,08-15 10:57:00,08-15 10:57:00,126.54816,43.84497,0815
2812641,129,Jilin,2665,126.5458,43.84491,4077,1,08-23 08:58:00,08-23 08:58:00,126.54449,43.85031,08-23 13:40:00,08-23 13:40:00,126.54587,43.84512,0823
3366266,129,Jilin,2665,126.55071,43.84615,4077,1,08-06 08:51:00,08-06 08:51:00,126.54448,43.85027,08-06 13:00:00,08-06 13:00:00,126.55116,43.84612,0806
522225,129,Jilin,2665,126.55047,43.84729,4077,1,08-11 11:49:00,08-11 11:49:00,126.54459,43.85039,08-11 14:09:00,08-11 14:09:00,126.55032,43.84723,0811
957675,129,Jilin,2665,126.55013,43.84889,4077,1,08-10 13:28:00,08-10 13:28:00,126.54457,43.85022,08-10 17:46:00,08-10 17:46:00,126.54852,43.84956,0810
2312519,129,Jilin,2665,126.5451,43.84564,4077,1,08-11 08:14:00,08-11 08:14:00,126.5445,43.8503,08-11 14:23:00,08-11 14:23:00,126.5452,43.84554,0811
1539300,129,Jilin,2665,126.54813,43.84662,4077,1,08-31 07:33:00,08-31 07:33:00,126.54425,43.85037,08-31 12:14:00,08-31 12:14:00,126.54975,43.84382,0831
4379695,129,Jilin,2665,126.54462,43.84601,4077,1,08-10 13:25:00,08-10 13:25:00,126.54447,43.85034,08-10 13:49:00,08-10 13:49:00,126.54445,43.85024,0810
2045618,129,Jilin,2665,126.54599,43.84592,4077,1,08-17 08:32:00,08-17 08:32:00,126.54457,43.85021,08-17 12:11:00,08-17 12:11:00,126.54472,43.84665,0817
64362,129,Jilin,2665,126.54768,43.84782,4077,1,08-17 08:30:00,08-17 08:30:00,126.54447,43.85032,08-17 12:02:00,08-17 12:02:00,126.55089,43.84516,0817
1489064,129,Jilin,2665,126.54852,43.84748,4077,1,08-19 08:55:00,08-19 08:55:00,126.54447,43.85031,08-19 13:06:00,08-19 13:06:00,126.54783,43.84754,0819
3600544,129,Jilin,2665,126.54949,43.84526,4077,1,08-14 09:20:00,08-14 09:20:00,126.54457,43.85028,08-14 13:38:00,08-14 13:38:00,126.54917,43.84542,0814
4293656,129,Jilin,2665,126.54976,43.84808,4077,1,08-27 07:46:00,08-27 07:46:00,126.54409,43.85038,08-27 14:13:00,08-27 14:13:00,126.55046,43.84836,0827
3479234,129,Jilin,2665,126.54487,43.84583,4077,1,08-30 07:22:00,08-30 07:22:00,126.54439,43.85023,08-30 11:54:00,08-30 11:54:00,126.54804,43.84669,0830
493280,129,Jilin,2665,126.54907,43.84718,4077,1,08-12 09:11:00,08-12 09:11:00,126.54442,43.85025,08-12 14:29:00,08-12 14:29:00,126.54935,43.84574,0812
3452142,129,Jilin,2665,126.55028,43.84822,4077,1,08-07 09:14:00,08-07 09:14:00,126.54458,43.85029,08-07 13:49:00,08-07 13:49:00,126.55006,43.84827,0807
1118482,129,Jilin,2665,126.55082,43.84594,4077,1,08-28 07:24:00,08-28 07:24:00,126.54426,43.85036,08-28 12:11:00,08-28 12:11:00,126.55128,43.84613,0828
2851014,129,Jilin,2665,126.54822,43.84512,4077,1,08-16 08:33:00,08-16 08:33:00,126.5445,43.85038,08-16 12:43:00,08-16 12:43:00,126.55127,43.84596,0816
695695,129,Jilin,2665,126.5444,43.84694,4077,1,08-22 09:17:00,08-22 09:17:00,126.54431,43.85024,08-22 14:34:00,08-22 14:34:00,126.54778,43.8469,0822
4287414,129,Jilin,2665,126.54587,43.84598,4077,1,08-26 07:32:00,08-26 07:32:00,126.54456,43.85032,08-26 12:31:00,08-26 12:31:00,126.54434,43.84654,0826
2128743,129,Jilin,2665,126.54811,43.84668,4077,1,08-23 08:57:00,08-23 08:57:00,126.54448,43.85034,08-23 13:27:00,08-23 13:27:00,126.55114,43.84698,0823
2528242,129,Jilin,2665,126.54472,43.84599,4077,1,08-12 09:11:00,08-12 09:11:00,126.5445,43.85027,08-12 14:36:00,08-12 14:36:00,126.548,43.84648,0812
4229457,129,Jilin,2665,126.54437,43.84699,4077,1,08-21 13:22:00,08-21 13:22:00,126.54464,43.8455,08-21 13:23:00,08-21 13:23:00,126.54474,43.84542,0821
394467,129,Jilin,2665,126.54905,43.84723,4077,1,08-13 08:59:00,08-13 08:59:00,126.54452,43.85012,08-13 14:17:00,08-13 14:17:00,126.54488,43.84625,0813
2922378,129,Jilin,2665,126.54752,43.84782,4077,1,08-19 08:52:00,08-19 08:52:00,126.5445,43.85024,08-19 13:19:00,08-19 13:19:00,126.54997,43.84449,0819
