order_id,accept_gps_time,accept_gps_lng,accept_gps_lat
1627584,2023-09-14 09:40:00,126.56696,43.81213
912765,2023-09-10 08:04:00,126.56688,43.81219
309619,2023-08-29 09:10:00,126.56691,43.81208
4403526,2023-09-29 08:42:00,126.56715,43.81234
3598068,2023-08-30 08:43:00,126.56694,43.81219
1267310,2023-08-04 08:53:00,126.56707,43.81204
895755,2023-09-26 08:58:00,126.56715,43.81214
486744,2023-08-14 08:28:00,126.56683,43.8121
4305782,2023-08-26 09:31:00,126.56696,43.81201
2455994,2023-07-14 10:05:00,126.56691,43.81202
2078972,2023-07-30 08:28:00,126.56695,43.81213
3458826,2023-07-06 08:36:00,126.56681,43.81211
2182980,2023-09-23 09:22:00,126.56693,43.81206
673566,2023-09-09 10:51:00,126.56694,43.81209
1511817,2023-07-03 08:23:00,126.56682,43.81218
4138127,2023-09-01 16:49:00,126.56691,43.81218
2299354,2023-08-06 08:32:00,126.56686,43.81219
655697,2023-09-19 08:50:00,126.56698,43.81212
58571,2023-07-04 09:04:00,126.56684,43.8121
3752906,2023-07-17 08:53:00,126.56687,43.81214
2262079,2023-09-20 08:36:00,126.56683,43.81205
3264716,2023-05-31 14:37:00,126.56684,43.8121
2828111,2023-09-18 08:44:00,126.56685,43.81217
3263249,2023-07-14 15:58:00,126.56685,43.81218
2817517,2023-05-19 12:49:00,126.56692,43.8122
3216152,2023-09-21 09:15:00,126.56693,43.81209
3130537,2023-08-11 09:22:00,126.56683,43.81205
2957157,2023-06-10 08:39:00,126.56681,43.8125
671607,2023-08-18 08:33:00,126.56672,43.81205
4450421,2023-09-30 08:37:00,126.56674,43.8121
3349789,2023-08-30 08:47:00,126.56697,43.81204
828274,2023-09-26 08:38:00,126.56696,43.81206
866977,2023-09-06 08:56:00,126.56687,43.81209
2321975,2023-08-13 09:01:00,126.56692,43.81201
4405159,2023-08-08 10:07:00,126.5668,43.81203
3618215,2023-06-15 08:10:00,126.56699,43.81229
1068051,2023-07-27 08:42:00,126.56694,43.81211
1612788,2023-06-03 13:36:00,126.56681,43.81196
1066778,2023-06-03 08:11:00,126.56705,43.81207
2433170,2023-06-01 08:45:00,126.56706,43.81218
2111637,2023-05-27 13:38:00,126.56695,43.81204
2954680,2023-09-01 14:04:00,126.54471,43.81629
1406748,2023-09-20 08:39:00,126.56685,43.81203
1227370,2023-09-27 08:44:00,126.56695,43.81213
1429653,2023-09-07 08:34:00,126.56701,43.81214
730644,2023-09-12 10:06:00,126.56712,43.81211
701177,2023-09-03 08:04:00,126.56693,43.81217
3767421,2023-07-20 08:33:00,126.56687,43.81203
1287888,2023-09-09 09:02:00,126.56699,43.8121
1638720,2023-09-04 08:56:00,126.56695,43.81205
3303711,2023-08-26 09:32:00,126.56702,43.81217
2079041,2023-07-01 08:43:00,126.56708,43.81215
3873629,2023-08-02 08:36:00,126.56707,43.81206
750941,2023-07-17 08:47:00,126.56693,43.8121
568263,2023-07-27 08:55:00,126.56713,43.81211
2381077,2023-07-31 08:42:00,126.56683,43.81205
4316645,2023-09-05 09:19:00,126.56702,43.81217
1268663,2023-09-13 08:39:00,126.56695,43.81208
4023238,2023-07-19 08:21:00,126.56693,43.81205
3011783,2023-07-10 08:18:00,126.56705,43.81209
4249310,2023-08-10 16:04:00,126.56691,43.81219
870297,2023-08-10 08:36:00,126.567,43.81204
3832885,2023-07-20 08:33:00,126.56693,43.81213
4237677,2023-07-14 09:49:00,126.56687,43.81202
2230299,2023-09-24 08:57:00,126.56693,43.81211
3586234,2023-08-31 08:49:00,126.56686,43.81213
3756052,2023-09-04 08:56:00,126.56691,43.8121
80610,2023-07-02 15:03:00,126.5443,43.81871
3121352,2023-08-16 08:56:00,126.56706,43.81203
3756427,2023-10-02 08:45:00,126.56699,43.81216
1756381,2023-08-01 08:18:00,126.56705,43.81211
710549,2023-07-31 08:42:00,126.56682,43.81214
4441112,2023-09-18 08:50:00,126.56694,43.81219
2989265,2023-09-26 08:58:00,126.56701,43.81216
454391,2023-09-02 09:00:00,126.56681,43.81205
2958903,2023-08-17 08:54:00,126.56707,43.81209
1021874,2023-08-31 08:49:00,126.56683,43.81213
4237012,2023-08-04 08:51:00,126.56692,43.81206
557018,2023-08-28 08:38:00,126.56691,43.81202
1182835,2023-07-30 08:26:00,126.56696,43.81216
1152595,2023-09-23 09:23:00,126.56689,43.8121
2252991,2023-08-23 08:50:00,126.56683,43.8121
3355199,2023-08-12 09:11:00,126.56699,43.8121
3446533,2023-08-21 08:32:00,126.567,43.81213
3764985,2023-08-09 09:04:00,126.567,43.81204
1878542,2023-09-09 09:02:00,126.567,43.81213
410260,2023-08-11 09:19:00,126.56709,43.81211
3926053,2023-08-10 08:36:00,126.56694,43.81208
1464629,2023-09-12 10:06:00,126.56718,43.81215
3922353,2023-09-18 08:50:00,126.56707,43.81201
2443910,2023-08-08 10:08:00,126.56701,43.81213
1506219,2023-09-11 08:45:00,126.56694,43.81205
4146335,2023-08-20 08:42:00,126.56696,43.81203
1400639,2023-07-26 09:13:00,126.56705,43.81217
2652918,2023-07-25 08:32:00,126.56695,43.81219
4377159,2023-08-02 08:36:00,126.56701,43.8121
2509288,2023-09-27 08:45:00,126.56705,43.81203
4437787,2023-08-04 08:51:00,126.56706,43.8121
4297597,2023-07-15 09:08:00,126.567,43.81201
1130559,2023-07-16 08:50:00,126.56704,43.81213
2629551,2023-07-28 08:20:00,126.56697,43.81206
2585448,2023-08-17 08:54:00,126.56696,43.81209
87944,2023-09-27 08:44:00,126.567,43.81212
1875948,2023-09-29 08:43:00,126.56708,43.81203
758469,2023-09-22 09:12:00,126.56703,43.81209
1971640,2023-08-27 08:23:00,126.56687,43.81201
2588124,2023-07-25 08:29:00,126.56702,43.81203
1322600,2023-08-08 10:08:00,126.56691,43.81201
2748170,2023-08-18 08:34:00,126.56704,43.81216
1447142,2023-07-18 09:04:00,126.56702,43.81207
1521036,2023-09-28 09:28:00,126.56707,43.81216
3708910,2023-09-29 08:43:00,126.56698,43.81216
3059237,2023-09-25 08:39:00,126.56688,43.81214
3048559,2023-08-13 09:23:00,126.567,43.81211
2393634,2023-08-13 09:23:00,126.56695,43.81201
1031437,2023-08-20 08:42:00,126.56697,43.81204
2910250,2023-08-28 08:38:00,126.56704,43.81212
2225252,2023-08-30 08:42:00,126.56695,43.81216
4281787,2023-09-08 09:32:00,126.56695,43.81202
1184884,2023-07-25 08:32:00,126.56678,43.81212
1034947,2023-06-08 07:38:00,126.56699,43.81225
2978469,2023-08-23 08:48:00,126.56688,43.81202
135053,2023-09-27 08:41:00,126.56691,43.81212
3616242,2023-08-05 08:37:00,126.56679,43.81215
2498935,2023-08-28 08:40:00,126.56682,43.81217
1962854,2023-08-15 08:58:00,126.56682,43.81219
1574574,2023-10-02 08:25:00,126.56705,43.8123
3343384,2023-08-07 09:21:00,126.56686,43.81201
1409021,2023-06-29 13:30:00,126.56548,43.81236
1694175,2023-05-29 15:31:00,126.56695,43.81213
196930,2023-06-08 12:55:00,126.56682,43.81213
3918379,2023-09-24 08:47:00,126.56685,43.81217
219809,2023-07-06 09:57:00,126.56674,43.81219
1384123,2023-09-05 09:08:00,126.56676,43.81201
2484715,2023-08-19 09:25:00,126.56671,43.81217
2135670,2023-09-30 08:36:00,126.56675,43.81217
2820757,2023-08-03 08:47:00,126.56671,43.81205
1183190,2023-09-19 08:49:00,126.56684,43.81207
3220456,2023-09-26 08:20:00,126.56686,43.81207
2110806,2023-07-20 08:23:00,126.56672,43.81205
1672051,2023-09-17 07:57:00,126.56694,43.81207
1327881,2023-08-22 08:57:00,126.56682,43.81209
4212043,2023-08-03 08:47:00,126.5668,43.81219
289628,2023-05-30 08:53:00,126.56707,43.81202
1821973,2023-09-07 08:27:00,126.5669,43.81208
4245911,2023-06-28 08:43:00,126.5652,43.81223
1212477,2023-06-08 12:53:00,126.56705,43.81225
2044449,2023-05-28 14:53:00,126.54597,43.8244
2606128,2023-07-08 08:29:00,126.56699,43.81211
3697780,2023-07-16 08:30:00,126.56675,43.81207
2215815,2023-08-02 08:39:00,126.56685,43.81216
1164175,2023-08-24 17:08:00,126.56313,43.83219
1383528,2023-09-27 08:43:00,126.56683,43.81215
3241685,2023-09-01 16:50:00,126.56686,43.81209
3694333,2023-08-22 09:30:00,126.56699,43.81207
4382078,2023-08-24 09:08:00,126.56697,43.81214
292791,2023-07-07 09:24:00,126.56674,43.81214
3824040,2023-08-03 09:12:00,126.56699,43.81214
691625,2023-08-17 08:27:00,126.56705,43.8121
2433599,2023-06-04 09:35:00,126.56687,43.81217
729165,2023-06-18 09:43:00,126.56548,43.81234
3156652,2023-06-03 15:20:00,126.56689,43.81217
2269418,2023-06-10 08:25:00,126.56708,43.81211
1251955,2023-05-28 09:46:00,126.56688,43.81201
4444486,2023-05-29 08:33:00,126.567,43.81202
2129515,2023-05-29 08:33:00,126.56699,43.81219
777264,2023-05-29 13:57:00,126.56707,43.8121
3781770,2023-06-04 09:39:00,126.56691,43.81199
455937,2023-06-08 13:09:00,126.56693,43.81229
3953462,2023-05-30 08:53:00,126.56705,43.81218
2895991,2023-05-29 13:57:00,126.56698,43.81203
2073616,2023-06-09 09:05:00,126.56699,43.81196
563232,2023-06-07 09:37:00,126.565,43.81227
610010,2023-05-29 13:57:00,126.56691,43.81207
3011114,2023-05-29 13:57:00,126.56701,43.81218
1536251,2023-06-03 13:39:00,126.56687,43.81196
2891616,2023-06-03 13:40:00,126.56687,43.81201
2163839,2023-06-13 09:15:00,126.56682,43.81198
1100826,2023-06-14 09:03:00,126.56698,43.8121
2386703,2023-06-14 09:03:00,126.56701,43.81219
1021756,2023-06-13 09:23:00,126.56688,43.8121
2071984,2023-07-20 08:35:00,126.56695,43.8121
3725132,2023-06-18 12:42:00,126.56531,43.81242
1235300,2023-07-31 08:43:00,126.56691,43.81212
3046078,2023-09-25 08:37:00,126.56712,43.81214
3599377,2023-06-17 12:59:00,126.56505,43.81277
1976315,2023-09-28 08:46:00,126.56692,43.81203
1101243,2023-07-01 09:00:00,126.56697,43.81208
4293840,2023-09-05 09:17:00,126.56709,43.81207
4283242,2023-07-03 08:29:00,126.56682,43.81217
2699897,2023-09-13 08:37:00,126.56689,43.81209
3713151,2023-09-01 09:06:00,126.56703,43.81201
2857340,2023-06-26 10:33:00,126.56536,43.81231
4436811,2023-07-19 08:25:00,126.56697,43.81209
2112944,2023-09-14 09:38:00,126.56694,43.81212
3217065,2023-09-17 08:41:00,126.56694,43.8121
2471427,2023-07-29 08:38:00,126.56695,43.81202
4440319,2023-08-14 08:25:00,126.56694,43.81204
1930790,2023-08-12 09:07:00,126.56692,43.81204
3987758,2023-08-01 08:17:00,126.56701,43.81213
4317128,2023-08-22 08:54:00,126.56693,43.81201
4279081,2023-07-05 08:45:00,126.56694,43.81208
2105878,2023-09-29 08:40:00,126.56706,43.81211
3775506,2023-07-11 08:00:00,126.5669,43.8121
945892,2023-09-02 09:01:00,126.56696,43.81207
1269685,2023-07-16 08:47:00,126.56713,43.81239
2069243,2023-08-28 08:34:00,126.56689,43.81215
3470656,2023-08-14 08:26:00,126.56694,43.8121
1344149,2023-08-01 08:16:00,126.56698,43.8121
1303589,2023-06-28 09:01:00,126.56487,43.8125
1307256,2023-06-24 08:58:00,126.56497,43.81232
822991,2023-09-07 08:32:00,126.56713,43.8121
2006595,2023-08-03 09:40:00,126.56691,43.81202
515768,2023-06-18 12:40:00,126.56528,43.81224
1904968,2023-07-14 10:07:00,126.56698,43.81209
4044838,2023-08-13 09:14:00,126.56691,43.81206
1175694,2023-08-17 08:52:00,126.56696,43.81211
332405,2023-06-16 09:24:00,126.56695,43.81225
537430,2023-07-08 08:29:00,126.56705,43.81234
770976,2023-09-09 08:57:00,126.56695,43.81212
3227410,2023-07-01 09:00:00,126.56682,43.81205
3310175,2023-08-31 08:54:00,126.5671,43.81201
2069136,2023-06-17 12:58:00,126.56505,43.81324
582289,2023-07-14 10:07:00,126.56693,43.81238
927181,2023-07-02 09:43:00,126.55115,43.80524
2691245,2023-08-12 09:07:00,126.56704,43.81209
386013,2023-07-24 08:13:00,126.56715,43.81213
3757250,2023-08-19 09:16:00,126.56702,43.8121
3810988,2023-08-08 10:01:00,126.56688,43.81209
851429,2023-09-08 09:30:00,126.56692,43.81213
1190324,2023-07-14 10:07:00,126.56696,43.81239
3533351,2023-08-06 08:21:00,126.56705,43.81202
1695794,2023-08-07 09:38:00,126.56681,43.81206
3465025,2023-08-05 12:41:00,126.55342,43.80537
4122548,2023-09-21 09:39:00,126.56686,43.81207
1989333,2023-08-23 08:47:00,126.56707,43.8121
3498173,2023-09-07 08:32:00,126.56719,43.81202
4268909,2023-09-16 08:36:00,126.56694,43.81213
2181333,2023-08-11 09:13:00,126.56693,43.81207
3064731,2023-07-30 08:28:00,126.56701,43.81209
683277,2023-07-26 09:08:00,126.56702,43.81201
2902993,2023-08-10 17:28:00,126.55404,43.80314
549642,2023-09-11 08:46:00,126.56683,43.81204
3961561,2023-06-30 09:03:00,126.56491,43.81251
310066,2023-06-17 12:58:00,126.56504,43.81234
3499195,2023-08-07 09:15:00,126.56682,43.81218
2383077,2023-07-07 08:49:00,126.56686,43.81215
3752762,2023-06-18 12:42:00,126.56541,43.81256
1632792,2023-06-19 13:22:00,126.56549,43.81243
3628766,2023-07-29 08:38:00,126.56696,43.81214
2192129,2023-07-22 08:33:00,126.56691,43.81208
479783,2023-06-19 16:45:00,126.56585,43.81269
2472029,2023-07-05 08:45:00,126.56695,43.81206
4054166,2023-10-02 08:44:00,126.56702,43.81205
432089,2023-09-27 08:45:00,126.56702,43.81209
3987274,2023-09-10 08:00:00,126.56698,43.81209
3264595,2023-08-18 08:36:00,126.56681,43.81219
3076434,2023-09-24 08:59:00,126.56683,43.81209
1767172,2023-07-21 08:30:00,126.56701,43.81216
3391122,2023-07-28 08:21:00,126.56693,43.8121
4348232,2023-07-10 08:19:00,126.56698,43.81205
3155986,2023-07-23 07:58:00,126.56706,43.81203
3228730,2023-06-25 16:35:00,126.56532,43.81241
3161947,2023-08-14 08:26:00,126.56682,43.8121
2237432,2023-08-10 08:33:00,126.56707,43.81219
3270449,2023-08-03 09:40:00,126.56694,43.81217
2735967,2023-06-29 08:35:00,126.56533,43.81223
3113379,2023-07-05 08:45:00,126.56695,43.81214
4070399,2023-08-22 08:53:00,126.56706,43.81208
3476888,2023-07-18 08:58:00,126.56709,43.81202
775627,2023-09-02 08:58:00,126.56696,43.81209
525051,2023-07-02 08:28:00,126.56693,43.8121
2903099,2023-09-13 08:40:00,126.56696,43.81219
54848,2023-09-02 08:58:00,126.56688,43.81209
1704746,2023-09-15 10:04:00,126.56683,43.81205
837672,2023-09-26 08:56:00,126.56694,43.81217
3616622,2023-06-03 13:58:00,126.56691,43.81213
948121,2023-06-04 14:29:00,126.56698,43.81217
3394287,2023-06-03 13:55:00,126.56694,43.81216
3074348,2023-09-20 08:36:00,126.56713,43.81204
664413,2023-09-24 14:48:00,126.56681,43.81214
3510262,2023-08-22 08:57:00,126.567,43.81204
2788288,2023-09-04 09:06:00,126.56697,43.81205
2766802,2023-08-02 08:34:00,126.56695,43.81218
90962,2023-08-13 09:09:00,126.56691,43.81203
4075368,2023-07-19 08:19:00,126.56705,43.81217
1032892,2023-09-02 08:53:00,126.56696,43.81213
788278,2023-07-25 08:28:00,126.56697,43.81207
3574046,2023-07-21 08:28:00,126.56681,43.81208
3798106,2023-08-05 07:51:00,126.56705,43.81213
3274566,2023-09-03 08:06:00,126.56683,43.8121
337092,2023-09-15 14:22:00,126.56703,43.81218
2355727,2023-08-02 08:34:00,126.56701,43.81206
2346546,2023-09-27 08:49:00,126.56706,43.81215
2250529,2023-07-10 08:17:00,126.56704,43.81209
2832052,2023-09-13 08:42:00,126.56698,43.81211
3186666,2023-09-09 08:53:00,126.567,43.81203
1591769,2023-08-18 08:30:00,126.56709,43.81204
8475,2023-09-28 08:42:00,126.56695,43.81216
2047532,2023-08-30 08:36:00,126.5669,43.81217
2692569,2023-08-10 16:06:00,126.56696,43.8121
3244846,2023-09-21 09:14:00,126.56692,43.81215
2338765,2023-08-30 08:36:00,126.5669,43.81215
499695,2023-09-11 08:37:00,126.56679,43.81209
2784717,2023-09-12 10:03:00,126.56698,43.81206
4428724,2023-07-23 07:52:00,126.56709,43.81202
2426488,2023-08-14 08:30:00,126.56702,43.81218
2204735,2023-09-15 14:17:00,126.56707,43.81216
4391949,2023-08-28 08:31:00,126.56695,43.81217
1960287,2023-08-20 08:38:00,126.56687,43.81212
248405,2023-09-11 08:37:00,126.56682,43.81209
2514458,2023-10-01 08:25:00,126.56692,43.81201
1878054,2023-09-06 08:59:00,126.56702,43.81209
4286594,2023-08-04 08:46:00,126.56702,43.81219
4497920,2023-08-23 08:45:00,126.56703,43.8121
3255401,2023-08-25 08:54:00,126.567,43.81208
2858462,2023-09-28 08:41:00,126.56692,43.81207
1137828,2023-07-17 08:49:00,126.56693,43.81211
3935750,2023-07-22 08:31:00,126.56702,43.81218
1102455,2023-07-01 09:09:00,126.56696,43.81221
2841308,2023-09-27 08:43:00,126.56698,43.81216
3550539,2023-09-17 07:55:00,126.56686,43.81214
1497700,2023-07-30 08:20:00,126.56685,43.81218
2100246,2023-05-29 09:21:00,126.56698,43.81212
870661,2023-10-05 16:50:00,126.60168,43.83403
1105294,2023-10-07 13:32:00,126.60179,43.83419
2291093,2023-10-15 09:20:00,126.56683,43.8121
3654242,2023-10-02 14:37:00,126.56694,43.81201
1380289,2023-10-01 09:06:00,126.60363,43.83456
1774999,2023-09-29 09:32:00,126.56702,43.81214
1028767,2023-10-04 09:55:00,126.60415,43.8359
4078038,2023-08-04 09:47:00,126.56695,43.81213
2620266,2023-05-16 11:40:00,126.56687,43.81221
1457274,2023-08-13 09:32:00,126.56681,43.81215
2451839,2023-09-13 10:02:00,126.56683,43.81215
3096041,2023-06-18 20:09:00,126.51729,43.82173
2929728,2023-06-15 10:15:00,126.56692,43.81225
3178400,2023-06-18 10:14:00,126.56512,43.81231
4159266,2023-07-14 10:20:00,126.5669,43.81204
3565920,2023-06-18 10:14:00,126.56524,43.81243
146925,2023-08-07 09:21:00,126.5669,43.8121
3301333,2023-07-26 08:41:00,126.56687,43.81215
891091,2023-06-12 09:37:00,126.56695,43.81214
3639929,2023-07-14 10:21:00,126.56682,43.81212
552753,2023-05-30 09:06:00,126.56682,43.81219
4421021,2023-06-04 14:30:00,126.56699,43.81218
4309422,2023-09-06 08:57:00,126.5669,43.81218
3242620,2023-08-29 09:15:00,126.56688,43.8121
2818057,2023-09-30 08:36:00,126.56676,43.81219
1517787,2023-06-19 14:37:00,126.56527,43.81225
2964522,2023-07-02 08:16:00,126.56687,43.81219
1129086,2023-08-07 09:21:00,126.56692,43.81218
4159021,2023-09-12 10:05:00,126.56682,43.8121
4075341,2023-09-26 08:20:00,126.5668,43.81216
1000486,2023-08-04 09:02:00,126.56672,43.81217
3488932,2023-09-28 08:41:00,126.56693,43.81204
562933,2023-08-21 09:25:00,126.56692,43.81215
1521955,2023-08-31 09:19:00,126.56686,43.81211
2518243,2023-09-25 08:39:00,126.56674,43.81211
3064437,2023-09-09 10:37:00,126.5668,43.81202
3116004,2023-08-29 09:15:00,126.56687,43.81211
330735,2023-06-09 09:04:00,126.56681,43.81204
4487160,2023-07-27 09:00:00,126.56684,43.81214
3409125,2023-05-28 09:42:00,126.5669,43.81229
2710469,2023-09-23 09:01:00,126.5669,43.81211
3564933,2023-09-08 09:04:00,126.56677,43.81207
3991217,2023-09-05 09:09:00,126.56673,43.81201
3088888,2023-08-12 09:09:00,126.56688,43.81215
1176708,2023-08-10 08:35:00,126.5669,43.81203
2460520,2023-06-12 08:32:00,126.56683,43.81221
2151077,2023-06-14 08:36:00,126.56686,43.81208
2103584,2023-06-18 12:55:00,126.56544,43.81225
4168463,2023-07-03 08:23:00,126.5669,43.81205
2590587,2023-07-21 08:29:00,126.56681,43.81217
1381005,2023-09-22 09:06:00,126.56687,43.81212
2517766,2023-09-29 08:37:00,126.56688,43.81202
911533,2023-08-30 08:36:00,126.5668,43.81203
3498531,2023-09-06 08:57:00,126.56693,43.81203
4275932,2023-07-08 08:31:00,126.56695,43.8121
459794,2023-07-21 08:29:00,126.56688,43.81217
780901,2023-05-29 08:23:00,126.5669,43.81227
3305489,2023-05-29 15:22:00,126.56717,43.81224
3595406,2023-08-27 08:35:00,126.56681,43.81214
3625201,2023-09-03 11:53:00,126.56694,43.8119
4054714,2023-09-13 08:46:00,126.56681,43.81217
2544601,2023-07-22 08:31:00,126.5668,43.81202
1215125,2023-08-10 13:41:00,126.56674,43.81215
1522685,2023-09-21 09:14:00,126.56681,43.81204
3835451,2023-09-17 07:57:00,126.56694,43.81219
1800442,2023-09-16 08:33:00,126.56684,43.81209
1964734,2023-08-20 08:50:00,126.56687,43.81212
2119850,2023-07-17 08:47:00,126.56683,43.81206
294171,2023-05-16 08:39:00,126.56688,43.8122
1675165,2023-08-01 08:09:00,126.56687,43.81207
2430354,2023-08-28 09:06:00,126.56688,43.81216
4128861,2023-06-29 08:35:00,126.56528,43.81239
2138743,2023-06-09 09:04:00,126.56692,43.81216
2781984,2023-08-08 10:27:00,126.56686,43.81209
3434459,2023-08-09 09:12:00,126.56676,43.81203
715917,2023-09-15 09:29:00,126.56689,43.81207
3752436,2023-07-06 08:51:00,126.5668,43.81215
4059184,2023-07-23 08:03:00,126.5669,43.81203
3160560,2023-07-24 08:10:00,126.56695,43.81201
1559380,2023-07-25 08:37:00,126.56678,43.81209
4339475,2023-06-01 08:03:00,126.56686,43.81206
4084499,2023-09-30 08:36:00,126.56678,43.8121
2143775,2023-08-13 09:02:00,126.5669,43.8121
3533233,2023-08-30 08:36:00,126.56685,43.81215
4080463,2023-09-03 08:02:00,126.56699,43.81214
3319995,2023-07-20 08:24:00,126.56676,43.81219
2487458,2023-06-18 12:55:00,126.56556,43.8123
2559605,2023-05-29 08:23:00,126.56684,43.81229
1659164,2023-09-07 08:28:00,126.56686,43.81219
277074,2023-06-28 09:04:00,126.5655,43.81224
4470258,2023-07-06 09:57:00,126.56693,43.81211
2186235,2023-07-01 08:57:00,126.56701,43.81233
1668853,2023-06-29 09:10:00,126.56543,43.81212
1862187,2023-09-23 08:59:00,126.56692,43.81232
4510134,2023-09-28 09:52:00,126.56681,43.81219
3671833,2023-06-11 12:06:00,126.56683,43.81214
28257,2023-07-18 09:13:00,126.56693,43.81206
2817207,2023-10-01 09:08:00,126.56692,43.81211
4378901,2023-08-09 09:20:00,126.56682,43.81207
4184914,2023-05-29 14:32:00,126.56688,43.81219
442746,2023-07-09 09:41:00,126.57511,43.82786
4033389,2023-07-26 10:04:00,126.56684,43.81213
1212573,2023-06-10 09:10:00,126.56686,43.8121
1711565,2023-08-04 09:49:00,126.56683,43.8121
1247494,2023-08-23 10:28:00,126.56688,43.81203
3713870,2023-08-14 09:57:00,126.56703,43.8121
469261,2023-08-26 10:00:00,126.56697,43.81228
3326816,2023-06-08 13:00:00,126.56698,43.81222
498140,2023-08-17 08:26:00,126.56691,43.8121
670185,2023-07-01 08:37:00,126.56682,43.81217
3619380,2023-08-22 08:56:00,126.56684,43.81206
3717241,2023-07-22 08:16:00,126.56689,43.81204
2889487,2023-08-04 08:40:00,126.56688,43.81219
3274685,2023-05-29 15:21:00,126.56715,43.8123
263413,2023-08-23 08:48:00,126.56686,43.81205
3307248,2023-08-20 08:38:00,126.56673,43.81219
673914,2023-08-03 08:46:00,126.5668,43.81208
2953574,2023-05-29 08:21:00,126.56695,43.81227
2529021,2023-07-17 08:46:00,126.56699,43.81204
557600,2023-09-17 07:57:00,126.56698,43.81205
1758955,2023-06-14 08:47:00,126.5669,43.81213
4200432,2023-07-08 08:30:00,126.56685,43.81214
2534465,2023-06-19 09:54:00,126.5653,43.81224
2829631,2023-06-10 08:36:00,126.56676,43.8123
3405657,2023-09-02 08:48:00,126.56693,43.81203
4438829,2023-06-27 14:25:00,126.5653,43.81208
493953,2023-06-09 09:04:00,126.56699,43.8121
849405,2023-07-14 10:05:00,126.56696,43.81234
148284,2023-09-20 08:39:00,126.56698,43.81203
2831818,2023-05-16 08:38:00,126.56689,43.81227
3971850,2023-07-30 08:20:00,126.56682,43.81207
3024109,2023-05-29 15:21:00,126.56711,43.81227
2568135,2023-08-10 08:33:00,126.56691,43.81208
223272,2023-07-27 08:41:00,126.56686,43.81219
1371171,2023-09-11 08:40:00,126.5668,43.81212
2654053,2023-09-13 08:46:00,126.56678,43.81217
3818749,2023-08-13 09:00:00,126.56687,43.8121
1545780,2023-07-24 08:10:00,126.56681,43.81215
3544688,2023-07-05 08:36:00,126.56689,43.81212
1753969,2023-08-21 09:18:00,126.56685,43.81213
2169948,2023-09-07 08:28:00,126.56683,43.81217
2274280,2023-07-23 07:52:00,126.56695,43.81206
1150169,2023-09-09 08:52:00,126.56672,43.8121
1430653,2023-08-09 09:12:00,126.5668,43.81209
599451,2023-08-02 08:37:00,126.56671,43.81204
3634611,2023-08-11 09:16:00,126.56689,43.81213
893816,2023-07-28 08:03:00,126.56689,43.8121
3884125,2023-06-03 07:33:00,126.5669,43.81217
1074639,2023-07-31 08:40:00,126.56682,43.81211
2604896,2023-08-08 10:19:00,126.56689,43.81206
3771490,2023-08-23 08:48:00,126.5668,43.81216
2919132,2023-09-26 08:20:00,126.56672,43.81202
914407,2023-08-01 13:57:00,126.56688,43.81214
429784,2023-08-28 09:54:00,126.56698,43.81206
2900861,2023-08-30 09:31:00,126.56696,43.81213
4195239,2023-09-24 08:49:00,126.56687,43.81216
3677578,2023-07-21 08:49:00,126.56695,43.8121
512980,2023-07-20 09:59:00,126.56688,43.81225
2380135,2023-09-25 09:00:00,126.567,43.81221
1658126,2023-09-11 09:53:00,126.56684,43.81209
4189540,2023-07-21 08:54:00,126.56688,43.81233
3798895,2023-08-30 09:34:00,126.56682,43.8121
3173866,2023-08-08 10:12:00,126.56682,43.81201
3825944,2023-09-02 09:01:00,126.56681,43.81206
2164177,2023-05-30 13:55:00,126.56686,43.81212
1790260,2023-08-15 09:49:00,126.56701,43.81232
3037045,2023-07-29 10:22:00,126.56698,43.81202
1063460,2023-06-30 12:07:00,126.56536,43.81239
747773,2023-07-14 09:42:00,126.56688,43.81209
3148783,2023-09-08 09:11:00,126.56693,43.81217
2540641,2023-09-11 09:12:00,126.56698,43.81207
4136510,2023-09-23 09:06:00,126.56691,43.8121
2941962,2023-08-12 09:16:00,126.56686,43.81215
4246284,2023-07-27 08:44:00,126.56692,43.81212
2610833,2023-09-27 08:44:00,126.56685,43.81217
1258041,2023-09-15 12:57:00,126.56685,43.81217
2248534,2023-08-15 08:37:00,126.56687,43.81202
1416280,2023-07-15 08:55:00,126.56682,43.81208
4177156,2023-07-13 08:17:00,126.56695,43.81207
3989370,2023-07-07 09:21:00,126.56693,43.81222
4339126,2023-07-04 09:04:00,126.56704,43.81216
4024425,2023-05-30 09:12:00,126.5669,43.8121
3079683,2023-09-28 08:42:00,126.56696,43.81205
3801535,2023-09-04 08:54:00,126.56687,43.81214
2600659,2023-06-11 12:54:00,126.56696,43.81211
2160278,2023-06-08 19:16:00,126.56692,43.81203
508236,2023-08-22 08:50:00,126.56684,43.81213
101541,2023-09-15 08:53:00,126.56682,43.81209
1897626,2023-07-15 08:55:00,126.56688,43.81209
1007071,2023-07-07 09:21:00,126.56697,43.81211
3847036,2023-07-22 08:17:00,126.56694,43.81202
1092674,2023-08-12 09:16:00,126.56686,43.81214
10666,2023-09-02 14:25:00,126.56685,43.81217
1042776,2023-09-15 12:57:00,126.56693,43.81203
738020,2023-09-13 08:36:00,126.56681,43.81212
4445572,2023-09-18 08:43:00,126.56697,43.81204
1960514,2023-08-11 09:22:00,126.56696,43.81208
