order_id,region_id,city,courier_id,aoi_id,aoi_type,accept_time,delivery_time,delivery_duration,is_delayed
1276619,53,Jilin,487,36840,14,2023-06-18 09:53:00,2023-06-18 10:53:00,1.0,0
192061,53,Jilin,487,36840,14,2023-06-16 09:06:00,2023-06-16 09:37:00,0.5166666666666667,0
402935,53,Jilin,487,36840,14,2023-09-01 09:01:00,2023-09-01 09:59:00,0.9666666666666667,0
3452228,53,Jilin,487,36840,14,2023-05-29 16:00:00,2023-05-29 20:33:00,4.55,1
3803549,53,Jilin,487,36840,14,2023-09-13 08:36:00,2023-09-13 09:09:00,0.55,0
891592,53,Jilin,487,36840,14,2023-09-04 08:56:00,2023-09-04 09:52:00,0.9333333333333333,0
2771924,53,Jilin,487,36840,14,2023-09-24 09:49:00,2023-09-24 10:31:00,0.7,0
1168617,53,Jilin,487,36840,14,2023-07-26 08:42:00,2023-07-26 19:54:00,11.2,1
9997,53,Jilin,487,36840,14,2023-08-02 08:27:00,2023-08-02 09:09:00,0.7,0
1257614,53,Jilin,487,36840,14,2023-07-10 08:30:00,2023-07-10 09:26:00,0.9333333333333333,0
1021875,53,Jilin,487,36840,14,2023-06-01 14:21:00,2023-06-01 20:42:00,6.35,1
1100901,53,Jilin,487,36840,14,2023-09-29 08:40:00,2023-09-29 09:28:00,0.8,0
2950225,53,Jilin,487,36840,14,2023-06-12 09:36:00,2023-06-12 10:15:00,0.65,0
2343312,53,Jilin,487,36840,14,2023-07-18 08:41:00,2023-07-18 09:11:00,0.5,0
260570,53,Jilin,487,36840,14,2023-07-28 08:20:00,2023-07-28 08:56:00,0.6,0
4101694,53,Jilin,487,36840,14,2023-07-03 08:40:00,2023-07-03 09:34:00,0.9,0
669647,53,Jilin,487,36840,14,2023-09-03 08:00:00,2023-09-03 08:40:00,0.6666666666666666,0
3229123,53,Jilin,487,36840,14,2023-09-15 09:50:00,2023-09-15 10:30:00,0.6666666666666666,0
2799235,53,Jilin,487,36840,14,2023-07-13 08:28:00,2023-07-13 09:12:00,0.7333333333333333,0
2459787,53,Jilin,487,36840,14,2023-06-08 15:15:00,2023-06-08 17:27:00,2.2,1
4151825,53,Jilin,487,36840,14,2023-08-03 08:48:00,2023-08-03 10:29:00,1.6833333333333333,0
1046850,53,Jilin,487,36840,14,2023-05-17 08:46:00,2023-05-17 13:19:00,4.55,1
4301614,53,Jilin,487,36840,14,2023-07-07 09:40:00,2023-07-07 20:13:00,10.55,1
1477206,53,Jilin,487,36840,14,2023-08-03 08:48:00,2023-08-03 10:07:00,1.3166666666666667,0
987914,53,Jilin,487,36840,14,2023-10-01 08:38:00,2023-10-01 09:10:00,0.5333333333333333,0
3398673,53,Jilin,487,36840,14,2023-08-03 08:48:00,2023-08-03 10:20:00,1.5333333333333334,0
891766,53,Jilin,487,36840,14,2023-08-04 08:45:00,2023-08-04 09:17:00,0.5333333333333333,0
3398407,53,Jilin,487,36840,14,2023-08-15 09:04:00,2023-08-15 09:35:00,0.5166666666666667,0
40237,53,Jilin,487,36840,14,2023-08-09 08:57:00,2023-08-09 09:54:00,0.95,0
1875765,53,Jilin,2452,36840,14,2023-06-04 09:49:00,2023-06-04 13:35:00,3.7666666666666666,1
1373980,53,Jilin,2452,36840,14,2023-06-04 09:48:00,2023-06-04 13:42:00,3.9,1
729160,53,Jilin,1087,36997,1,2023-06-18 15:12:00,2023-06-18 18:22:00,3.1666666666666665,1
2033145,53,Jilin,1087,36997,1,2023-06-19 17:24:00,2023-06-19 18:58:00,1.5666666666666667,0
3679527,53,Jilin,1087,36997,1,2023-06-18 15:14:00,2023-06-18 16:26:00,1.2,0
4198588,53,Jilin,1087,36997,1,2023-06-17 14:22:00,2023-06-17 15:43:00,1.35,0
957315,53,Jilin,1087,36997,1,2023-06-18 15:12:00,2023-06-18 17:02:00,1.8333333333333333,0
1506888,53,Jilin,1087,36997,1,2023-06-17 14:21:00,2023-06-17 16:25:00,2.066666666666667,1
2034376,53,Jilin,1087,36997,1,2023-06-19 17:24:00,2023-06-19 18:38:00,1.2333333333333334,0
3245682,53,Jilin,1087,36997,1,2023-06-18 15:14:00,2023-06-18 15:41:00,0.45,0
3287855,53,Jilin,1087,36997,1,2023-06-19 17:23:00,2023-06-19 18:13:00,0.8333333333333334,0
1530237,53,Jilin,1087,36997,1,2023-06-18 15:14:00,2023-06-18 17:17:00,2.05,1
1710408,53,Jilin,1087,36997,1,2023-06-19 17:25:00,2023-06-19 18:47:00,1.3666666666666667,0
3206501,53,Jilin,1087,36997,1,2023-06-19 17:20:00,2023-06-19 18:24:00,1.0666666666666667,0
2509729,53,Jilin,1103,36997,1,2023-05-16 11:51:00,2023-05-16 12:39:00,0.8,0
1967036,53,Jilin,1103,36997,1,2023-06-04 19:09:00,2023-06-04 20:44:00,1.5833333333333333,0
562333,53,Jilin,1103,36997,1,2023-06-09 13:57:00,2023-06-09 16:09:00,2.2,1
3323191,53,Jilin,1103,36997,1,2023-06-29 14:26:00,2023-06-29 16:35:00,2.15,1
94828,53,Jilin,1103,36997,1,2023-07-26 14:04:00,2023-07-26 14:56:00,0.8666666666666667,0
928944,53,Jilin,1103,36997,1,2023-08-01 13:57:00,2023-08-01 14:54:00,0.95,0
3665644,53,Jilin,1103,36997,1,2023-08-24 13:59:00,2023-08-24 15:14:00,1.25,0
442670,53,Jilin,1103,36997,1,2023-08-26 15:27:00,2023-08-26 15:57:00,0.5,0
353070,53,Jilin,1103,36997,1,2023-09-05 16:45:00,2023-09-05 17:34:00,0.8166666666666667,0
2286369,53,Jilin,1103,36997,1,2023-09-11 15:32:00,2023-09-11 16:40:00,1.1333333333333333,0
4477973,53,Jilin,1103,36997,1,2023-09-29 14:14:00,2023-09-29 14:47:00,0.55,0
402319,53,Jilin,1103,36997,1,2023-05-20 14:50:00,2023-05-20 20:04:00,5.233333333333333,1
2195184,53,Jilin,1103,36997,1,2023-06-04 18:50:00,2023-06-04 21:16:00,2.433333333333333,1
3217521,53,Jilin,1103,36997,1,2023-06-04 18:55:00,2023-06-04 20:37:00,1.7,0
2938811,53,Jilin,1103,36997,1,2023-06-08 17:34:00,2023-06-08 18:20:00,0.7666666666666667,0
1952682,53,Jilin,1103,36997,1,2023-06-28 13:08:00,2023-06-28 16:00:00,2.8666666666666667,1
312414,53,Jilin,1103,36997,1,2023-07-04 14:44:00,2023-07-04 15:58:00,1.2333333333333334,0
107749,53,Jilin,1103,36997,1,2023-08-19 14:54:00,2023-08-19 15:49:00,0.9166666666666666,0
2946247,53,Jilin,1103,36997,1,2023-09-07 14:53:00,2023-09-07 15:32:00,0.65,0
763137,53,Jilin,1103,36997,1,2023-09-14 14:31:00,2023-09-14 15:21:00,0.8333333333333334,0
3001286,53,Jilin,1103,36997,1,2023-09-15 14:42:00,2023-09-15 15:36:00,0.9,0
1565050,53,Jilin,1103,36997,1,2023-08-25 14:05:00,2023-08-25 14:53:00,0.8,0
768795,53,Jilin,1103,36997,1,2023-08-28 14:36:00,2023-08-28 14:41:00,0.08333333333333333,0
3432928,53,Jilin,1103,36997,1,2023-09-02 16:24:00,2023-09-02 17:52:00,1.4666666666666666,0
1440040,53,Jilin,1103,36997,1,2023-09-21 14:03:00,2023-09-21 16:46:00,2.716666666666667,1
2821652,53,Jilin,1103,36997,1,2023-09-27 13:27:00,2023-09-27 14:04:00,0.6166666666666667,0
3878773,53,Jilin,1103,36997,1,2023-08-04 14:32:00,2023-08-04 15:16:00,0.7333333333333333,0
1340457,53,Jilin,1103,36997,1,2023-05-17 14:22:00,2023-05-17 15:12:00,0.8333333333333334,0
685920,53,Jilin,1103,36997,1,2023-09-14 14:31:00,2023-09-14 15:16:00,0.75,0
4110792,53,Jilin,1103,36997,1,2023-07-31 13:06:00,2023-07-31 19:00:00,5.9,1
3346159,53,Jilin,1103,36997,1,2023-05-30 20:06:00,2023-05-30 22:09:00,2.05,1
3511767,53,Jilin,1103,36997,1,2023-09-02 16:24:00,2023-09-02 17:24:00,1.0,0
4337784,53,Jilin,1103,36997,1,2023-09-18 13:09:00,2023-09-18 13:53:00,0.7333333333333333,0
3945608,53,Jilin,1103,36997,1,2023-08-12 15:29:00,2023-08-12 17:03:00,1.5666666666666667,0
2303974,53,Jilin,1103,36997,1,2023-09-01 13:28:00,2023-09-01 14:19:00,0.85,0
1626685,53,Jilin,1103,36997,1,2023-07-26 14:04:00,2023-07-26 14:49:00,0.75,0
1984020,53,Jilin,1103,36997,1,2023-06-27 16:34:00,2023-06-27 17:46:00,1.2,0
911992,53,Jilin,1103,36997,1,2023-07-07 13:37:00,2023-07-07 14:26:00,0.8166666666666667,0
3157059,53,Jilin,1103,36997,1,2023-08-27 14:36:00,2023-08-27 15:13:00,0.6166666666666667,0
3539937,53,Jilin,1103,36997,1,2023-09-08 15:21:00,2023-09-08 16:06:00,0.75,0
3198306,53,Jilin,1103,36997,1,2023-08-20 14:45:00,2023-08-20 15:35:00,0.8333333333333334,0
3110433,53,Jilin,1103,36997,1,2023-08-08 13:47:00,2023-08-08 17:10:00,3.3833333333333333,1
1072929,53,Jilin,1103,36997,1,2023-07-21 13:17:00,2023-07-21 21:03:00,7.766666666666667,1
4363514,53,Jilin,1103,36997,1,2023-08-21 13:59:00,2023-08-21 15:22:00,1.3833333333333333,0
2576913,53,Jilin,1103,36997,1,2023-09-09 16:05:00,2023-09-09 17:27:00,1.3666666666666667,0
833074,53,Jilin,1103,36997,1,2023-07-19 12:38:00,2023-07-19 14:15:00,1.6166666666666667,0
242382,53,Jilin,1103,36997,1,2023-08-10 15:13:00,2023-08-10 16:49:00,1.6,0
1805753,53,Jilin,1103,36997,1,2023-09-30 13:56:00,2023-09-30 18:48:00,4.866666666666666,1
197708,53,Jilin,1103,36997,1,2023-08-05 13:39:00,2023-08-05 14:43:00,1.0666666666666667,0
3771956,53,Jilin,1103,36997,1,2023-06-09 13:58:00,2023-06-09 15:53:00,1.9166666666666667,0
1985500,53,Jilin,1103,36997,1,2023-08-12 15:29:00,2023-08-12 16:42:00,1.2166666666666666,0
167719,53,Jilin,1103,36997,1,2023-08-15 13:38:00,2023-08-15 15:49:00,2.183333333333333,1
3816381,53,Jilin,1103,36997,1,2023-08-10 15:13:00,2023-08-10 17:08:00,1.9166666666666667,0
2045005,53,Jilin,1103,36997,1,2023-09-04 16:00:00,2023-09-04 18:06:00,2.1,1
657539,53,Jilin,1103,36997,1,2023-09-06 15:54:00,2023-09-06 17:08:00,1.2333333333333334,0
2379844,53,Jilin,1103,36997,1,2023-05-30 20:03:00,2023-05-30 21:53:00,1.8333333333333333,0
3434781,53,Jilin,1103,36997,1,2023-08-31 13:07:00,2023-08-31 14:29:00,1.3666666666666667,0
1607463,53,Jilin,1103,36997,1,2023-05-30 20:03:00,2023-05-30 21:36:00,1.55,0
998614,53,Jilin,1103,36997,1,2023-07-01 12:18:00,2023-07-01 13:17:00,0.9833333333333333,0
3443067,53,Jilin,1103,36997,1,2023-06-08 09:02:00,2023-06-08 09:56:00,0.9,0
2901344,53,Jilin,1103,36997,1,2023-08-26 15:26:00,2023-08-26 16:16:00,0.8333333333333334,0
2396542,53,Jilin,1103,36997,1,2023-06-27 16:36:00,2023-06-27 17:27:00,0.85,0
898557,53,Jilin,1103,36997,1,2023-09-16 14:17:00,2023-09-16 16:07:00,1.8333333333333333,0
4198552,53,Jilin,1103,36997,1,2023-06-14 15:48:00,2023-06-14 16:43:00,0.9166666666666666,0
1954590,53,Jilin,1103,36997,1,2023-07-11 11:37:00,2023-07-11 12:01:00,0.4,0
1076752,53,Jilin,1103,36997,1,2023-06-03 11:51:00,2023-06-03 13:07:00,1.2666666666666666,0
1579397,53,Jilin,1103,36997,1,2023-09-28 13:26:00,2023-09-28 17:57:00,4.516666666666667,1
2494290,53,Jilin,1103,36997,1,2023-06-12 15:44:00,2023-06-12 16:31:00,0.7833333333333333,0
4107855,53,Jilin,1103,36997,1,2023-09-16 15:56:00,2023-09-16 16:22:00,0.43333333333333335,0
3264208,53,Jilin,1103,36997,1,2023-09-16 14:18:00,2023-09-16 16:02:00,1.7333333333333334,0
313846,53,Jilin,1103,36997,1,2023-07-05 13:10:00,2023-07-05 13:43:00,0.55,0
1322815,53,Jilin,1103,36997,1,2023-06-13 15:10:00,2023-06-13 15:22:00,0.2,0
1264158,53,Jilin,1103,36997,1,2023-08-12 15:29:00,2023-08-12 16:36:00,1.1166666666666667,0
752007,53,Jilin,1103,36997,1,2023-07-21 13:17:00,2023-07-21 15:15:00,1.9666666666666666,0
490737,53,Jilin,1103,36997,1,2023-07-22 13:54:00,2023-07-22 13:59:00,0.08333333333333333,0
207605,53,Jilin,1103,36997,1,2023-08-11 15:01:00,2023-08-11 16:08:00,1.1166666666666667,0
3517770,53,Jilin,1103,36997,1,2023-06-28 13:08:00,2023-06-28 15:45:00,2.6166666666666667,1
2216145,53,Jilin,1103,36997,1,2023-06-16 13:20:00,2023-06-16 14:35:00,1.25,0
1727744,53,Jilin,1103,36997,1,2023-09-16 14:18:00,2023-09-16 16:17:00,1.9833333333333334,0
1913446,53,Jilin,1103,36997,1,2023-09-10 14:37:00,2023-09-10 15:41:00,1.0666666666666667,0
1439523,53,Jilin,1103,36997,1,2023-09-02 16:22:00,2023-09-02 17:59:00,1.6166666666666667,0
2364826,53,Jilin,1103,36997,1,2023-08-19 14:54:00,2023-08-19 16:02:00,1.1333333333333333,0
671398,53,Jilin,1103,36997,1,2023-08-26 15:26:00,2023-08-26 16:06:00,0.6666666666666666,0
2395753,53,Jilin,1103,36997,1,2023-06-04 18:55:00,2023-06-04 21:05:00,2.1666666666666665,1
239296,53,Jilin,1103,36997,1,2023-07-30 13:24:00,2023-07-30 14:20:00,0.9333333333333333,0
776729,53,Jilin,1103,36997,1,2023-09-28 13:26:00,2023-09-28 14:00:00,0.5666666666666667,0
3598804,53,Jilin,1103,36997,1,2023-06-30 18:32:00,2023-06-30 20:33:00,2.0166666666666666,1
3261409,53,Jilin,1103,36997,1,2023-08-16 15:40:00,2023-08-16 16:33:00,0.8833333333333333,0
3612676,53,Jilin,1103,36997,1,2023-09-09 16:05:00,2023-09-09 17:53:00,1.8,0
346294,53,Jilin,1103,36997,1,2023-09-23 12:54:00,2023-09-23 14:00:00,1.1,0
1308920,53,Jilin,1103,36997,1,2023-06-01 15:16:00,2023-06-01 17:41:00,2.4166666666666665,1
3206845,53,Jilin,1103,36997,1,2023-08-09 12:38:00,2023-08-09 13:10:00,0.5333333333333333,0
528703,53,Jilin,1103,36997,1,2023-07-21 13:17:00,2023-07-21 15:07:00,1.8333333333333333,0
3009059,53,Jilin,1103,36997,1,2023-06-11 16:47:00,2023-06-11 18:07:00,1.3333333333333333,0
3465730,53,Jilin,1103,36997,1,2023-07-23 12:52:00,2023-07-23 22:17:00,9.416666666666666,1
4159373,53,Jilin,1103,36997,1,2023-09-17 14:47:00,2023-09-17 15:52:00,1.0833333333333333,0
4289835,53,Jilin,1103,36997,1,2023-06-09 13:57:00,2023-06-09 14:23:00,0.43333333333333335,0
636096,53,Jilin,1103,36997,1,2023-06-07 14:27:00,2023-06-07 16:19:00,1.8666666666666667,0
3143735,53,Jilin,1103,36997,1,2023-05-16 11:51:00,2023-05-16 13:03:00,1.2,0
3428128,53,Jilin,1103,36997,1,2023-09-18 13:09:00,2023-09-18 13:39:00,0.5,0
2371896,53,Jilin,1103,36997,1,2023-06-03 11:52:00,2023-06-03 12:36:00,0.7333333333333333,0
41323,53,Jilin,1103,36997,1,2023-08-01 13:57:00,2023-08-01 15:01:00,1.0666666666666667,0
2392799,53,Jilin,1103,36997,1,2023-09-09 16:04:00,2023-09-09 18:03:00,1.9833333333333334,0
843524,53,Jilin,1103,36997,1,2023-06-27 16:35:00,2023-06-27 17:13:00,0.6333333333333333,0
2020757,53,Jilin,1103,36997,1,2023-08-15 13:39:00,2023-08-15 18:52:00,5.216666666666667,1
2455863,53,Jilin,1103,36997,1,2023-06-01 15:17:00,2023-06-01 21:42:00,6.416666666666667,1
414548,53,Jilin,1103,36997,1,2023-08-14 13:37:00,2023-08-14 14:51:00,1.2333333333333334,0
239106,53,Jilin,1103,36997,1,2023-08-12 15:29:00,2023-08-12 16:49:00,1.3333333333333333,0
2730331,53,Jilin,1103,36997,1,2023-08-11 15:02:00,2023-08-11 15:57:00,0.9166666666666666,0
853535,53,Jilin,1103,36997,1,2023-08-11 15:01:00,2023-08-11 16:02:00,1.0166666666666666,0
2101493,53,Jilin,1103,36997,1,2023-07-14 16:40:00,2023-07-14 17:54:00,1.2333333333333334,0
2946090,53,Jilin,1103,36997,1,2023-06-04 18:58:00,2023-06-04 21:11:00,2.216666666666667,1
1284043,53,Jilin,1103,36997,1,2023-09-19 14:50:00,2023-09-19 15:58:00,1.1333333333333333,0
1450207,53,Jilin,1103,36997,1,2023-07-10 12:25:00,2023-07-10 13:23:00,0.9666666666666667,0
3071776,53,Jilin,1103,36997,1,2023-07-06 12:32:00,2023-07-06 13:18:00,0.7666666666666667,0
3948819,53,Jilin,1103,36997,1,2023-09-08 15:21:00,2023-09-08 15:57:00,0.6,0
2940274,53,Jilin,1103,36997,1,2023-06-10 15:30:00,2023-06-10 17:51:00,2.35,1
458126,53,Jilin,1103,36997,1,2023-05-30 20:02:00,2023-05-30 21:48:00,1.7666666666666666,0
1370343,53,Jilin,1103,36997,1,2023-08-22 15:12:00,2023-08-22 15:59:00,0.7833333333333333,0
1541621,53,Jilin,1103,36997,1,2023-06-30 18:32:00,2023-06-30 20:02:00,1.5,0
726665,53,Jilin,1103,36997,1,2023-08-14 13:37:00,2023-08-14 15:07:00,1.5,0
664094,53,Jilin,1103,36997,1,2023-08-24 13:59:00,2023-08-24 19:03:00,5.066666666666666,1
3510326,53,Jilin,1103,36997,1,2023-09-26 13:38:00,2023-09-26 18:14:00,4.6,1
3788840,53,Jilin,1103,36997,1,2023-08-17 13:27:00,2023-08-17 14:34:00,1.1166666666666667,0
2071724,53,Jilin,1103,36997,1,2023-09-05 16:45:00,2023-09-05 17:27:00,0.7,0
2626970,53,Jilin,1103,36997,1,2023-08-26 15:27:00,2023-08-26 16:23:00,0.9333333333333333,0
1955383,53,Jilin,1103,36997,1,2023-08-30 13:32:00,2023-08-30 18:58:00,5.433333333333334,1
822376,53,Jilin,1103,36997,1,2023-05-29 12:07:00,2023-05-29 13:09:00,1.0333333333333334,0
3704478,53,Jilin,1103,36997,1,2023-10-01 12:39:00,2023-10-01 13:45:00,1.1,0
2940560,53,Jilin,1103,36997,1,2023-07-05 13:11:00,2023-07-05 13:35:00,0.4,0
1372906,53,Jilin,1103,36997,1,2023-06-27 16:35:00,2023-06-27 20:46:00,4.183333333333334,1
3037008,53,Jilin,1103,36997,1,2023-09-10 14:37:00,2023-09-10 19:18:00,4.683333333333334,1
2346431,53,Jilin,1103,36997,1,2023-08-07 13:38:00,2023-08-07 14:44:00,1.1,0
4085019,53,Jilin,1103,36997,1,2023-08-15 13:38:00,2023-08-15 16:07:00,2.4833333333333334,1
794044,53,Jilin,1103,36997,1,2023-09-30 13:56:00,2023-09-30 15:30:00,1.5666666666666667,0
945493,53,Jilin,1103,36997,1,2023-09-02 16:24:00,2023-09-02 17:41:00,1.2833333333333334,0
4329630,53,Jilin,1103,36997,1,2023-08-27 15:21:00,2023-08-27 19:49:00,4.466666666666667,1
3980533,53,Jilin,1103,36997,1,2023-09-03 13:57:00,2023-09-03 14:49:00,0.8666666666666667,0
3137768,53,Jilin,1103,36997,1,2023-07-29 14:15:00,2023-07-29 15:20:00,1.0833333333333333,0
1539330,53,Jilin,1103,36997,1,2023-07-31 13:06:00,2023-07-31 13:40:00,0.5666666666666667,0
2287741,53,Jilin,1103,36997,1,2023-07-23 12:51:00,2023-07-23 13:59:00,1.1333333333333333,0
4477329,53,Jilin,1103,36997,1,2023-09-25 13:24:00,2023-09-25 15:04:00,1.6666666666666667,0
2906269,53,Jilin,1103,36997,1,2023-06-11 16:43:00,2023-06-11 18:17:00,1.5666666666666667,0
3847358,53,Jilin,1103,36997,1,2023-09-21 14:03:00,2023-09-21 16:02:00,1.9833333333333334,0
3813560,53,Jilin,1103,36997,1,2023-06-29 14:27:00,2023-06-29 15:26:00,0.9833333333333333,0
1066656,53,Jilin,1103,36997,1,2023-09-02 16:24:00,2023-09-02 17:30:00,1.1,0
1429636,53,Jilin,1103,36997,1,2023-07-27 13:41:00,2023-07-27 14:36:00,0.9166666666666666,0
1019179,53,Jilin,1103,36997,1,2023-08-07 13:40:00,2023-08-07 14:38:00,0.9666666666666667,0
3292929,53,Jilin,1103,36997,1,2023-08-08 13:47:00,2023-08-08 18:25:00,4.633333333333334,1
1271962,53,Jilin,1103,36997,1,2023-06-08 09:02:00,2023-06-08 10:15:00,1.2166666666666666,0
771295,53,Jilin,1103,36997,1,2023-06-08 09:04:00,2023-06-08 10:31:00,1.45,0
3534307,53,Jilin,1103,36997,1,2023-09-26 13:38:00,2023-09-26 14:31:00,0.8833333333333333,0
540007,53,Jilin,1103,36997,1,2023-07-29 14:15:00,2023-07-29 15:35:00,1.3333333333333333,0
2924889,53,Jilin,1103,36997,1,2023-06-08 17:34:00,2023-06-08 18:32:00,0.9666666666666667,0
3839303,53,Jilin,1103,36997,1,2023-06-01 15:16:00,2023-06-01 17:09:00,1.8833333333333333,0
1877727,53,Jilin,1103,36997,1,2023-07-28 12:47:00,2023-07-28 13:33:00,0.7666666666666667,0
1148200,53,Jilin,1103,36997,1,2023-06-04 18:50:00,2023-06-04 21:00:00,2.1666666666666665,1
1339048,53,Jilin,1103,36997,1,2023-09-29 14:13:00,2023-09-29 14:56:00,0.7166666666666667,0
3036540,53,Jilin,1103,36997,1,2023-07-04 14:44:00,2023-07-04 19:12:00,4.466666666666667,1
552418,53,Jilin,1103,36997,1,2023-07-02 11:00:00,2023-07-02 12:08:00,1.1333333333333333,0
494422,53,Jilin,1103,36997,1,2023-09-12 15:07:00,2023-09-12 16:08:00,1.0166666666666666,0
2313186,53,Jilin,1103,36997,1,2023-07-26 14:04:00,2023-07-26 14:40:00,0.6,0
2941886,53,Jilin,1103,36997,1,2023-07-09 12:44:00,2023-07-09 21:11:00,8.45,1
211380,53,Jilin,1103,36997,1,2023-08-10 15:13:00,2023-08-10 16:57:00,1.7333333333333334,0
160627,53,Jilin,1103,36997,1,2023-07-27 13:41:00,2023-07-27 14:42:00,1.0166666666666666,0
3583371,53,Jilin,1103,36997,1,2023-06-01 15:17:00,2023-06-01 16:45:00,1.4666666666666666,0
4035408,53,Jilin,1103,36997,1,2023-07-25 13:43:00,2023-07-25 15:11:00,1.4666666666666666,0
950408,53,Jilin,1103,36997,1,2023-05-31 17:17:00,2023-05-31 18:23:00,1.1,0
4353193,53,Jilin,1103,36997,1,2023-05-17 14:19:00,2023-05-17 15:40:00,1.35,0
4075689,53,Jilin,1103,36997,1,2023-07-09 12:44:00,2023-07-09 13:48:00,1.0666666666666667,0
117698,53,Jilin,1103,36997,1,2023-08-25 14:05:00,2023-08-25 15:12:00,1.1166666666666667,0
526887,53,Jilin,1103,36997,1,2023-06-14 15:48:00,2023-06-14 16:59:00,1.1833333333333333,0
4278953,53,Jilin,1103,36997,1,2023-08-19 14:54:00,2023-08-19 15:54:00,1.0,0
850316,53,Jilin,1103,36997,1,2023-07-15 14:46:00,2023-07-15 15:31:00,0.75,0
2402345,53,Jilin,1103,36997,1,2023-09-22 14:43:00,2023-09-22 15:04:00,0.35,0
2627706,53,Jilin,1103,36997,1,2023-07-30 13:24:00,2023-07-30 14:32:00,1.1333333333333333,0
2878888,53,Jilin,1103,36997,1,2023-09-12 15:07:00,2023-09-12 19:23:00,4.266666666666667,1
145914,53,Jilin,1103,36997,1,2023-08-05 13:39:00,2023-08-05 14:28:00,0.8166666666666667,0
2220396,53,Jilin,1103,36997,1,2023-09-17 14:47:00,2023-09-17 16:02:00,1.25,0
4040536,53,Jilin,1103,36997,1,2023-06-09 13:58:00,2023-06-09 16:15:00,2.283333333333333,1
1481640,53,Jilin,1103,36997,1,2023-09-11 15:32:00,2023-09-11 16:58:00,1.4333333333333333,0
344564,53,Jilin,1103,36997,1,2023-07-20 13:09:00,2023-07-20 13:54:00,0.75,0
3025232,53,Jilin,1103,36997,1,2023-08-17 13:27:00,2023-08-17 14:29:00,1.0333333333333334,0
1028920,53,Jilin,1103,36997,1,2023-06-09 13:58:00,2023-06-09 16:03:00,2.0833333333333335,1
376261,53,Jilin,1103,36997,1,2023-06-04 18:57:00,2023-06-04 20:28:00,1.5166666666666666,0
1960011,53,Jilin,1103,36997,1,2023-09-11 15:32:00,2023-09-11 17:04:00,1.5333333333333334,0
2725812,53,Jilin,1103,36997,1,2023-09-18 13:09:00,2023-09-18 17:05:00,3.933333333333333,1
1719465,53,Jilin,1103,36997,1,2023-08-09 12:38:00,2023-08-09 13:03:00,0.4166666666666667,0
3126961,53,Jilin,1103,36997,1,2023-07-30 13:24:00,2023-07-30 14:41:00,1.2833333333333334,0
52418,53,Jilin,1103,36997,1,2023-06-08 17:34:00,2023-06-08 18:37:00,1.05,0
634309,53,Jilin,1103,36997,1,2023-06-14 15:48:00,2023-06-14 16:50:00,1.0333333333333334,0
3949149,53,Jilin,1103,36997,1,2023-09-30 13:56:00,2023-09-30 15:11:00,1.25,0
1709851,53,Jilin,1103,36997,1,2023-07-13 13:24:00,2023-07-13 13:50:00,0.43333333333333335,0
2251255,53,Jilin,1103,36997,1,2023-09-11 15:32:00,2023-09-11 16:46:00,1.2333333333333334,0
1904714,53,Jilin,1103,36997,1,2023-08-15 13:39:00,2023-08-15 15:57:00,2.3,1
1494270,53,Jilin,1103,36997,1,2023-09-22 13:48:00,2023-09-22 14:40:00,0.8666666666666667,0
4036950,53,Jilin,1103,36997,1,2023-06-29 14:26:00,2023-06-29 15:34:00,1.1333333333333333,0
4250584,53,Jilin,1103,36997,1,2023-09-07 14:53:00,2023-09-07 15:37:00,0.7333333333333333,0
3230945,53,Jilin,1103,36997,1,2023-05-22 13:45:00,2023-05-22 15:09:00,1.4,0
4385005,53,Jilin,1103,36997,1,2023-08-08 13:47:00,2023-08-08 14:53:00,1.1,0
2202722,53,Jilin,1103,36997,1,2023-07-08 12:49:00,2023-07-08 13:41:00,0.8666666666666667,0
3840381,53,Jilin,1103,36997,1,2023-07-04 14:44:00,2023-07-04 15:49:00,1.0833333333333333,0
1271244,53,Jilin,1103,36997,1,2023-09-10 14:38:00,2023-09-10 15:27:00,0.8166666666666667,0
1975359,53,Jilin,1103,36997,1,2023-06-29 14:26:00,2023-06-29 18:34:00,4.133333333333334,1
2601278,53,Jilin,1103,36997,1,2023-09-12 15:07:00,2023-09-12 16:19:00,1.2,0
244526,53,Jilin,1103,36997,1,2023-08-25 14:05:00,2023-08-25 15:03:00,0.9666666666666667,0
3232056,53,Jilin,1103,36997,1,2023-07-04 14:44:00,2023-07-04 15:39:00,0.9166666666666666,0
2292084,53,Jilin,1103,36997,1,2023-07-09 12:44:00,2023-07-09 14:02:00,1.3,0
340670,53,Jilin,1103,36997,1,2023-08-02 14:15:00,2023-08-02 14:48:00,0.55,0
4381160,53,Jilin,1103,36997,1,2023-07-17 14:16:00,2023-07-17 15:04:00,0.8,0
2634295,53,Jilin,1103,36997,1,2023-09-24 13:13:00,2023-09-24 14:42:00,1.4833333333333334,0
1332136,53,Jilin,1103,36997,1,2023-06-03 11:52:00,2023-06-03 12:43:00,0.85,0
4452243,53,Jilin,1103,36997,1,2023-06-04 19:10:00,2023-06-04 20:17:00,1.1166666666666667,0
2703073,53,Jilin,1103,36997,1,2023-07-07 13:37:00,2023-07-07 14:19:00,0.7,0
1805576,53,Jilin,1103,36997,1,2023-08-12 15:29:00,2023-08-12 16:55:00,1.4333333333333333,0
